customer_id,orders,units_sold,revenue,average_order_value
17744,6,3412.0,2322.4,387.07
17746,1,29.0,110.25,110.25
17747,1,12.0,71.4,71.4
17749,2,320.0,674.52,337.26
17750,9,3747.0,1710.45,190.05
17752,1,192.0,80.64,80.64
17754,5,1816.0,1664.65,332.93
17757,30,3318.0,5593.39,186.45
17758,8,2054.0,3408.2,426.03
17759,3,697.0,819.96,273.32
17760,2,239.0,287.59,143.8
17761,1,398.0,712.78,712.78
17763,1,12.0,15.0,15.0
17764,2,351.0,772.55,386.28
17765,3,143.0,367.63,122.54
17767,1,128.0,271.2,271.2
17768,3,1122.0,2081.9,693.97
17769,10,1850.0,3957.43,395.74
17770,5,365.0,1143.27,228.65
17771,2,287.0,245.81,122.91
17772,2,55.0,173.45,86.73
17774,4,508.0,1213.73,303.43
17775,1,72.0,56.4,56.4
17777,3,501.0,647.56,215.85
17779,3,396.0,650.32,216.77
17781,2,34.0,188.02,94.01
17783,2,354.0,283.47,141.74
17785,1,67.0,131.94,131.94
17786,2,195.0,266.85,133.43
17787,4,896.0,1817.54,454.39
17788,2,211.0,1117.9,558.95
17789,1,74.0,225.9,225.9
17790,14,835.0,1964.3,140.31
17791,1,46.0,106.1,106.1
17793,1,226.0,300.34,300.34
17795,2,305.0,342.83,171.42
17796,4,176.0,690.0,172.5
17797,3,498.0,780.43,260.14
17799,10,1753.0,3039.17,303.92
17800,9,732.0,1187.21,131.91
17802,3,752.0,1285.04,428.35
17805,1,478.0,512.31,512.31
17806,1,727.0,546.04,546.04
17809,12,2057.0,5411.91,450.99
17811,39,4146.0,7761.82,199.02
17812,4,329.0,699.81,174.95
17813,5,752.0,1698.07,339.61
17816,4,30.0,36.56,9.14
17817,3,67.0,387.68,129.23
17819,7,1031.0,3704.87,529.27
17824,1,408.0,298.4,298.4
17827,5,1240.0,1987.33,397.47
17828,4,667.0,1820.09,455.02
17829,1,496.0,889.24,889.24
17830,3,92.0,398.7,132.9
17831,1,12.0,35.4,35.4
17832,1,208.0,155.37,155.37
17835,3,344.0,342.24,114.08
17836,1,88.0,110.21,110.21
17837,8,510.0,1541.23,192.65
17838,5,1831.0,2720.8,544.16
17839,1,257.0,318.15,318.15
17841,124,22834.0,40519.84,326.77
17843,1,113.0,205.48,205.48
17844,1,52.0,51.56,51.56
17846,1,1.0,2033.1,2033.1
17848,9,398.0,901.2,100.13
17849,4,114.0,605.8,151.45
17850,34,1733.0,5391.21,158.57
17852,2,53.0,114.34,57.17
17854,2,84.0,311.26,155.63
17855,1,197.0,208.97,208.97
17856,4,842.0,1418.03,354.51
17857,23,19256.0,26879.04,1168.65
17858,12,2694.0,5140.66,428.39
17859,1,102.0,141.92,141.92
17860,1,93.0,226.45,226.45
17861,8,1985.0,2097.88,262.24
17862,1,100.0,330.9,330.9
17863,6,2638.0,3160.0,526.67
17864,3,706.0,554.85,184.95
17865,20,5757.0,10526.32,526.32
17866,1,174.0,329.65,329.65
17867,6,508.0,1157.87,192.98
17869,5,111.0,428.18,85.64
17870,12,1351.0,1865.89,155.49
17871,1,182.0,155.9,155.9
17873,5,1035.0,1848.96,369.79
17874,6,221.0,683.46,113.91
17877,1,98.0,237.61,237.61
17878,1,401.0,379.45,379.45
17879,1,45.0,178.52,178.52
17880,1,314.0,458.92,458.92
17881,1,32.0,133.35,133.35
17883,4,374.0,664.34,166.09
17884,4,817.0,695.07,173.77
17885,1,110.0,156.34,156.34
17886,3,469.0,869.28,289.76
17887,1,30.0,111.35,111.35
17888,8,973.0,716.0,89.5
17889,2,77.0,201.37,100.69
17890,2,402.0,586.89,293.45
17891,1,393.0,203.86,203.86
17892,3,109.0,244.1,81.37
17893,1,149.0,107.21,107.21
17894,8,404.0,1118.96,139.87
17895,1,127.0,95.45,95.45
17896,1,288.0,256.32,256.32
17897,3,222.0,541.81,180.6
17898,2,190.0,152.06,76.03
17899,1,170.0,154.55,154.55
17900,2,73.0,112.2,56.1
17901,1,24.0,110.38,110.38
17904,1,59.0,181.07,181.07
17905,4,406.0,798.99,199.75
17906,1,26.0,72.9,72.9
17908,1,169.0,232.03,232.03
17911,1,223.0,366.23,366.23
17912,5,184.0,310.06,62.01
17913,2,288.0,408.65,204.33
17914,1,457.0,329.36,329.36
17917,3,184.0,335.03,111.68
17919,1,756.0,1304.04,1304.04
17920,17,2473.0,4119.5,242.32
17921,4,425.0,820.23,205.06
17923,1,50.0,207.5,207.5
17924,7,1160.0,2962.5,423.21
17925,1,72.0,244.08,244.08
17926,2,306.0,397.29,198.65
17928,2,140.0,212.54,106.27
17929,4,108.0,843.0,210.75
17930,5,1594.0,1740.48,348.1
17931,2,249.0,408.36,204.18
17932,3,789.0,1331.57,443.86
17934,2,478.0,704.25,352.13
17935,2,82.0,145.79,72.9
17936,1,257.0,380.13,380.13
17937,7,1754.0,4301.22,614.46
17939,1,40.0,99.14,99.14
17940,10,9323.0,4020.04,402.0
17941,1,252.0,304.56,304.56
17942,1,38.0,77.5,77.5
17946,2,75.0,149.58,74.79
17947,1,168.0,176.68,176.68
17948,1,144.0,358.56,358.56
17949,45,30546.0,58510.48,1300.23
17950,3,366.0,482.2,160.73
17951,3,616.0,1008.54,336.18
17954,12,2221.0,2314.13,192.84
17955,4,273.0,557.3,139.33
17956,1,1.0,12.75,12.75
17957,1,287.0,111.68,111.68
17958,1,84.0,508.46,508.46
17960,1,41.0,73.78,73.78
17961,39,560.0,1296.44,33.24
17962,1,127.0,102.41,102.41
17964,2,294.0,463.21,231.61
17965,14,1532.0,2599.19,185.66
17966,5,2571.0,1098.43,219.69
17967,1,73.0,112.27,112.27
17968,1,151.0,265.1,265.1
17969,2,152.0,228.2,114.1
17970,1,513.0,562.79,562.79
17972,1,36.0,135.19,135.19
17973,1,176.0,337.04,337.04
17974,3,500.0,703.99,234.66
17975,13,1565.0,4483.26,344.87
17976,1,93.0,321.79,321.79
17977,1,342.0,288.14,288.14
17978,1,499.0,300.92,300.92
17979,4,383.0,732.41,183.1
17980,3,682.0,811.45,270.48
17984,1,98.0,152.68,152.68
17985,1,171.0,631.35,631.35
17986,1,10.0,20.8,20.8
17987,1,261.0,198.57,198.57
17988,7,43.0,201.12,28.73
17990,3,414.0,630.84,210.28
17991,2,25.0,93.35,46.68
17994,4,495.0,674.89,168.72
17995,1,133.0,76.1,76.1
17997,8,2273.0,1962.46,245.31
17999,2,219.0,380.39,190.2
18001,2,362.0,415.13,207.57
18004,1,75.0,157.92,157.92
18005,2,86.0,226.47,113.24
18006,1,220.0,444.68,444.68
18008,9,1581.0,2116.19,235.13
18009,1,125.0,247.39,247.39
18010,1,60.0,174.8,174.8
18011,1,71.0,102.79,102.79
18013,2,285.0,187.29,93.65
18014,1,66.0,162.22,162.22
18015,1,157.0,120.03,120.03
18016,5,1027.0,1477.66,295.53
18017,3,300.0,523.0,174.33
18018,2,55.0,122.14,61.07
18019,1,7.0,38.45,38.45
18022,1,703.0,612.72,612.72
18024,2,184.0,389.78,194.89
18027,1,78.0,115.31,115.31
18030,2,67.0,230.65,115.33
18032,1,42.0,73.5,73.5
18033,1,252.0,93.82,93.82
18034,2,559.0,418.68,209.34
18035,3,584.0,713.89,237.96
18036,3,232.0,403.12,134.37
18037,6,20.0,70.02,11.67
18040,2,148.0,357.2,178.6
18041,21,3758.0,4097.37,195.11
18042,1,33.0,165.05,165.05
18043,3,265.0,529.29,176.43
18044,10,1033.0,2088.6,208.86
18045,1,138.0,178.34,178.34
18048,2,127.0,172.29,86.15
18050,1,40.0,74.4,74.4
18053,1,302.0,300.02,300.02
18055,10,2452.0,6761.34,676.13
18056,1,211.0,363.65,363.65
18058,1,88.0,170.16,170.16
18059,3,258.0,306.46,102.15
18061,10,955.0,2119.41,211.94
18062,3,396.0,720.52,240.17
18064,2,384.0,814.0,407.0
18065,14,1027.0,2392.83,170.92
18066,1,108.0,318.0,318.0
18067,1,189.0,396.33,396.33
18068,1,6.0,101.7,101.7
18069,5,1296.0,2009.24,401.85
18071,2,260.0,453.0,226.5
18072,1,288.0,247.44,247.44
18073,12,3102.0,3859.82,321.65
18074,1,190.0,489.6,489.6
18075,10,1464.0,2611.75,261.18
18077,11,1839.0,2584.41,234.95
18078,2,145.0,336.13,168.07
18079,4,7347.0,3613.15,903.29
18080,2,642.0,1231.5,615.75
18081,3,195.0,343.45,114.48
18082,1,608.0,680.84,680.84
18084,1,312.0,90.48,90.48
18085,2,265.0,689.95,344.98
18086,1,106.0,101.34,101.34
18087,2,3907.0,4055.72,2027.86
18088,1,107.0,166.03,166.03
18092,11,4252.0,9068.26,824.39
18093,4,1392.0,2106.52,526.63
18094,7,2518.0,3017.3,431.04
18095,2,419.0,580.05,290.03
18096,3,788.0,849.06,283.02
18097,6,1662.0,2662.4,443.73
18099,1,149.0,168.31,168.31
18101,2,87.0,222.4,111.2
18102,60,64124.0,259657.3,4327.62
18104,1,362.0,754.64,754.64
18105,1,46.0,113.48,113.48
18106,1,126.0,421.9,421.9
18108,1,84.0,271.0,271.0
18109,26,4230.0,8004.92,307.88
18110,1,72.0,198.8,198.8
18112,2,255.0,352.69,176.35
18113,1,72.0,76.32,76.32
18114,1,55.0,220.1,220.1
18116,8,837.0,1403.11,175.39
18117,1,605.0,315.65,315.65
18118,26,2865.0,5625.08,216.35
18119,1,124.0,180.7,180.7
18120,1,31.0,111.15,111.15
18121,2,438.0,653.3,326.65
18122,6,1225.0,1793.06,298.84
18123,2,582.0,574.44,287.22
18125,4,800.0,1131.75,282.94
18126,1,135.0,200.92,200.92
18127,3,187.0,347.08,115.69
18129,1,48.0,112.55,112.55
18130,3,824.0,1059.39,353.13
18133,1,1350.0,931.5,931.5
18135,5,349.0,681.91,136.38
18136,3,379.0,784.33,261.44
18138,1,38.0,152.65,152.65
18139,6,5557.0,8438.34,1406.39
18142,2,1276.0,1019.52,509.76
18143,2,570.0,1000.16,500.08
18144,12,1343.0,2888.75,240.73
18145,4,2625.0,2861.55,715.39
18146,2,153.0,160.35,80.18
18147,2,203.0,179.34,89.67
18149,3,310.0,612.08,204.03
18150,3,332.0,566.58,188.86
18151,2,355.0,653.35,326.68
18154,2,255.0,399.19,199.6
18155,3,266.0,371.62,123.87
18156,2,283.0,675.64,337.82
18158,2,354.0,453.4,226.7
18159,1,139.0,530.15,530.15
18160,2,294.0,638.06,319.03
18161,5,812.0,1618.69,323.74
18164,1,184.0,399.65,399.65
18165,1,254.0,302.46,302.46
18167,3,382.0,1384.86,461.62
18168,6,592.0,1160.04,193.34
18169,1,61.0,202.65,202.65
18170,3,409.0,980.31,326.77
18171,5,481.0,1231.31,246.26
18172,20,3184.0,7561.68,378.08
18173,4,1220.0,2106.84,526.71
18174,1,50.0,104.0,104.0
18176,1,283.0,476.35,476.35
18177,6,709.0,1340.87,223.48
18178,4,983.0,1590.81,397.7
18179,6,1360.0,1793.17,298.86
18180,6,1721.0,1843.75,307.29
18181,1,133.0,366.85,366.85
18183,2,371.0,632.07,316.04
18184,1,60.0,49.8,49.8
18185,1,183.0,304.25,304.25
18188,3,1168.0,2001.04,667.01
18189,2,566.0,1090.24,545.12
18190,2,140.0,284.46,142.23
18191,1,140.0,207.8,207.8
18192,1,339.0,957.97,957.97
18193,1,124.0,243.76,243.76
18194,1,632.0,973.84,973.84
18196,2,431.0,686.63,343.32
18198,17,4074.0,5425.56,319.15
18200,1,104.0,150.35,150.35
18202,3,581.0,1396.99,465.66
18203,1,43.0,160.42,160.42
18204,3,1190.0,1975.35,658.45
18205,2,192.0,517.36,258.68
18209,1,58.0,139.1,139.1
18210,6,1398.0,2621.38,436.9
18211,5,359.0,600.07,120.01
18212,1,92.0,216.07,216.07
18213,1,232.0,232.48,232.48
18215,1,118.0,299.34,299.34
18216,1,200.0,481.75,481.75
18217,2,491.0,621.75,310.88
18218,2,536.0,641.92,320.96
18219,10,885.0,2069.77,206.98
18220,1,288.0,305.28,305.28
18221,5,791.0,1041.61,208.32
18222,1,335.0,443.0,443.0
18223,14,2948.0,6484.54,463.18
18224,1,69.0,158.95,158.95
18225,12,3242.0,5504.96,458.75
18226,11,3466.0,5228.05,475.28
18227,1,21.0,93.75,93.75
18228,2,238.0,779.9,389.95
18229,20,2488.0,7276.9,363.85
18230,7,1316.0,2810.2,401.46
18231,5,819.0,2071.77,414.35
18232,4,302.0,592.97,148.24
18233,1,4.0,440.0,440.0
18235,3,1578.0,1796.48,598.83
18236,6,403.0,882.24,147.04
18237,5,622.0,987.1,197.42
18239,5,795.0,1561.61,312.32
18240,1,126.0,422.58,422.58
18241,17,1051.0,2073.09,121.95
18242,4,1017.0,2232.49,558.12
18245,7,1788.0,2567.06,366.72
18246,2,166.0,596.1,298.05
18248,2,511.0,804.02,402.01
18249,1,128.0,95.34,95.34
18250,1,199.0,349.27,349.27
18251,1,7824.0,4314.72,4314.72
18252,2,234.0,518.27,259.14
18255,1,74.0,103.3,103.3
18257,8,1041.0,2337.63,292.2
18259,3,714.0,2338.6,779.53
18260,6,1475.0,2628.35,438.06
18261,2,146.0,324.24,162.12
18262,1,182.0,149.48,149.48
18263,3,1468.0,1213.16,404.39
18265,2,311.0,801.51,400.76
18268,1,2.0,25.5,25.5
18269,1,76.0,168.6,168.6
18270,2,101.0,283.15,141.58
18272,6,2050.0,3078.58,513.1
18273,3,80.0,204.0,68.0
18274,1,88.0,175.92,175.92
18276,1,186.0,335.86,335.86
18277,1,68.0,110.38,110.38
18278,1,66.0,173.9,173.9
18280,1,45.0,180.6,180.6
18281,1,54.0,80.82,80.82
18282,2,103.0,178.05,89.03
18283,16,1357.0,2045.53,127.85
18287,3,1586.0,1837.28,612.43
